time,src_ip,useragent,connection,http_method,request_scheme,http_status,dest_host,url,url_path,mimetype,content_type,url_query,cookies,data,referrer,authorisation,duration,request_id,user,dest_port,content_md5
2020-12-12T05:31:19.957762+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/,/,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI')])",b'',http://127.0.0.1:5001/profile,,0.00203371,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:31:21.279213+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,302,127.0.0.1,http://127.0.0.1:5001/login,/login,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI')])",b'',http://127.0.0.1:5001/,,0.001996994,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:31:29.549657+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,302,127.0.0.1,http://127.0.0.1:5001/authorize?state=v3garCXFkKPxderUe0okDCNUQRtzFq&code=4%2F0AY0e-g6O-sKngmyKn3Ri07_c95DbobfZnRS2bll5Qm1fedriqfJ0iVYg4pquwb3qw1MQ2w&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=1&hd=std.stei.itb.ac.id&prompt=none,/authorize,,,b'state=v3garCXFkKPxderUe0okDCNUQRtzFq&code=4%2F0AY0e-g6O-sKngmyKn3Ri07_c95DbobfZnRS2bll5Qm1fedriqfJ0iVYg4pquwb3qw1MQ2w&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=1&hd=std.stei.itb.ac.id&prompt=none',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJyrVopPz89Pz0mNTywtycjJTIrPy89LTo1XslLKL_T0c0p3CqvKMDAvNYjyMcs0D1DSwVBflJqSWZSaXBJfWpQJ0pZRUlJgpa9vaGSuZwCEhlamBgaG-iDV-UWZValYTCguSSwB21hmnJ5Y5Bzhlu0dUJGSWhSaapCf7eLsFxoYVFLlVqhUCwBrETuu.X9PzOQ.tkxeJ0aLN1SvgNaVyV88HEikwOk')])",b'',,,0.32825017,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:31:29.565136+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/home,/home,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy8EKgkAQANBfkTnLohUpnsIuBRGdOnRZRndYR9ad0rFD0b_nJejd3xusF_GBLM7aBW5slNiShQrkcTzXvr6-uqyYs9tpy8UFUrB3GgeMFBUqHWdKgQbksIS8XOVltlnvJnVmUmLD2hhsDbvlBfGenOX4axEH-lvJvht5UnmySnJghz0qfL7urDTd.X9PzQQ.ff_lSIsLZPVhr59MP0Ph7zU-yFU')])",b'',,,0.004999638,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:31:32.044806+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/products,/products,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy8EKgkAQANBfkTnLohUpnsIuBRGdOnRZRndYR9ad0rFD0b_nJejd3xusF_GBLM7aBW5slNiShQrkcTzXvr6-uqyYs9tpy8UFUrB3GgeMFBUqHWdKgQbksIS8XOVltlnvJnVmUmLD2hhsDbvlBfGenOX4axEH-lvJvht5UnmySnJghz0qfL7urDTd.X9PzQQ.ff_lSIsLZPVhr59MP0Ph7zU-yFU')])",b'',http://127.0.0.1:5001/home,,0.015583038,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:31:33.564918+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/profile,/profile,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy8EKgkAQANBfkTnLohUpnsIuBRGdOnRZRndYR9ad0rFD0b_nJejd3xusF_GBLM7aBW5slNiShQrkcTzXvr6-uqyYs9tpy8UFUrB3GgeMFBUqHWdKgQbksIS8XOVltlnvJnVmUmLD2hhsDbvlBfGenOX4axEH-lvJvht5UnmySnJghz0qfL7urDTd.X9PzRA.BJHz1VUMdvr641IOFylURASTZlY')])",b'',http://127.0.0.1:5001/products,,0.00098753,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:32:15.745499+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/profile,/profile,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy8EKgkAQANBfkTnLohUpnsIuBRGdOnRZRndYR9ad0rFD0b_nJejd3xusF_GBLM7aBW5slNiShQrkcTzXvr6-uqyYs9tpy8UFUrB3GgeMFBUqHWdKgQbksIS8XOVltlnvJnVmUmLD2hhsDbvlBfGenOX4axEH-lvJvht5UnmySnJghz0qfL7urDTd.X9PzRQ.RlzwGWsl08Ik2OyiwDZQojOqdz0')])",b'',http://127.0.0.1:5001/products,,0.001003027,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:32:15.835028+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/static/grass.png,/static/grass.png,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy8EKgkAQANBfkTnLohUpnsIuBRGdOnRZRndYR9ad0rFD0b_nJejd3xusF_GBLM7aBW5slNiShQrkcTzXvr6-uqyYs9tpy8UFUrB3GgeMFBUqHWdKgQbksIS8XOVltlnvJnVmUmLD2hhsDbvlBfGenOX4axEH-lvJvht5UnmySnJghz0qfL7urDTd.X9Pzbw.WzXRo2lF1lz9C9YrbZk1rHVpfeM')])",b'',http://127.0.0.1:5001/profile,,0,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:32:18.893679+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/products,/products,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy8EKgkAQANBfkTnLohUpnsIuBRGdOnRZRndYR9ad0rFD0b_nJejd3xusF_GBLM7aBW5slNiShQrkcTzXvr6-uqyYs9tpy8UFUrB3GgeMFBUqHWdKgQbksIS8XOVltlnvJnVmUmLD2hhsDbvlBfGenOX4axEH-lvJvht5UnmySnJghz0qfL7urDTd.X9Pzbw.WzXRo2lF1lz9C9YrbZk1rHVpfeM')])",b'',http://127.0.0.1:5001/profile,,0.004001141,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:40:05.720433+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,302,127.0.0.1,http://127.0.0.1:5001/profile,/profile,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI')])",b'',http://127.0.0.1:5001/products,,0.003038645,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T05:40:05.733426+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/,/,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI')])",b'',http://127.0.0.1:5001/products,,0.003996611,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T12:10:09.069322+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/,/,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI')])",b'',,,0.052612066,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T12:10:12.173656+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,302,127.0.0.1,http://127.0.0.1:5001/login,/login,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI')])",b'',http://127.0.0.1:5001/,,0.001001835,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T12:10:16.406209+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,302,127.0.0.1,http://127.0.0.1:5001/authorize?state=FarOa4VNXWDEvOpYkcljXcEcNLqsEA&code=4%2F0AY0e-g7BmSVNxf-7A26N5lGIDyC4GCCVaqOxRoPYOeGCrD_ugRUBvROrnkymgr4uWUbvDQ&scope=email%20profile%20https:%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email%20openid%20https:%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile&authuser=1&hd=std.stei.itb.ac.id&prompt=none,/authorize,,,b'state=FarOa4VNXWDEvOpYkcljXcEcNLqsEA&code=4/0AY0e-g7BmSVNxf-7A26N5lGIDyC4GCCVaqOxRoPYOeGCrD_ugRUBvROrnkymgr4uWUbvDQ&scope=email%20profile%20https://www.googleapis.com/auth/userinfo.email%20openid%20https://www.googleapis.com/auth/userinfo.profile&authuser=1&hd=std.stei.itb.ac.id&prompt=none',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJyrVopPz89Pz0mNTywtycjJTIrPy89LTo1XslJyc0wzrazK8PIu8ir1DE4qzzbyTVTSwVBflJqSWZSaXBJfWpQJ0pZRUlJgpa9vaGSuZwCEhlamBgaG-iDV-UWZValYTCguSSyB2JhY5J9oEuYXEe7iWuZfEJmdnJMVkeya7OdTWOzqqFQLAK8EO_4.X9RQtA.b6WzkdlvO8zbqAfcbjZldmngnPQ')])",b'',,,0.735298395,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T12:10:16.473026+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/home,/home,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy80KgkAQAOBXkTnLklYgnoogyujUAyyjO61T-xPrWFT07nkJ-u7fG7SN0TrSOErvuNUhho401LBdn5fPV98cUjPuT-3jWh4RctA3Sh4DBYFa0kg5kEd2Uyiqsqhmi_lqEKMGIVYsrcJOsZmei9aS0Rx-LaCnv5Vt-sSDxDtLzHZs8IICny8w0jVu.X9RQuA.s-LgxdLA7-aE1-AQbFYDEJu2u5U')])",b'',,,0.029717207,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T12:10:20.539502+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/products,/products,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy80KgkAQAOBXkTnLklYgnoogyujUAyyjO61T-xPrWFT07nkJ-u7fG7SN0TrSOErvuNUhho401LBdn5fPV98cUjPuT-3jWh4RctA3Sh4DBYFa0kg5kEd2Uyiqsqhmi_lqEKMGIVYsrcJOsZmei9aS0Rx-LaCnv5Vt-sSDxDtLzHZs8IICny8w0jVu.X9RQuA.s-LgxdLA7-aE1-AQbFYDEJu2u5U')])",b'',http://127.0.0.1:5001/home,,0.086927891,,,5001,
,,,,,,,,,,,,,,,,,,,,,
2020-12-12T12:10:23.043089+07:00,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:5001/static/js/jquery-3.2.1.min.js,/static/js/jquery-3.2.1.min.js,,,b'',"ImmutableMultiDict([('session', '.eJxlUEFugzAQ_ErlcxJDCCA4FZFKqUJpD0kqcbGMMeDU2MTYRGmUv9eobXronnZndrQ7cwWokbLhFGGjW85KJKQgFIEY1CeveMpXJvOWQmyNd0mdLZgB1FPVYUGFBrFWhs5Ar2TNOAXxFdAOM261pFVs0HJk-rGZoAWRndXWuGP8ggTu7DbYsAofsbZ4w0YqfuH0rpWWYpWFXGcZrtwo9B3H9aMoWoW-51qSS4Knw4AKO_3XP_yd6BnRRk18q3U_xBDyNlh8ezcDVUQKbT1Nj8J5l_kfpXMsw3APk3s93_t1MsDkpTCG8Ow1XeeHpDgvz_lGvu_UZ7Kv81Owe0vgEAVzAvtWark49o39YqSK1YxW6CeoKcDb7QvU84Dh.X9Jxpw.MLbIruGkID9lPXZkfnzcAd8C4MI'), ('google-login-session', '.eJxNy80KgkAQAOBXkTnLklYgnoogyujUAyyjO61T-xPrWFT07nkJ-u7fG7SN0TrSOErvuNUhho401LBdn5fPV98cUjPuT-3jWh4RctA3Sh4DBYFa0kg5kEd2Uyiqsqhmi_lqEKMGIVYsrcJOsZmei9aS0Rx-LaCnv5Vt-sSDxDtLzHZs8IICny8w0jVu.X9RQvA._4nWr8q6AI-x2QzYm6TmKQ7E4_Y')])",b'',http://127.0.0.1:5001/products,,2.440131903,,,5001,
,,,,,,,,,,,,,,,,,,,,,
